Residual,Connection,Atom,Shift
D-Glc-ol, ,H13,3.676
D-Glc-ol, ,H12,3.744
D-Glc-ol, ,H2,3.923
D-Glc-ol, ,H3,3.89
D-Glc-ol, ,H4,3.9
D-Glc-ol, ,H5,3.944
D-Glc-ol, ,H61,3.747
D-Glc-ol, ,H62,3.868
b-D-Glcp,4,H1,4.613
b-D-Glcp,4,H2,3.413
b-D-Glcp,4,H3,3.666
b-D-Glcp,4,H4,3.79
b-D-Glcp,4,H5,3.76
b-D-Glcp,4,H61,3.832
b-D-Glcp,4,H62,4.059
a-D-Xylp," 6,4",H1,4.951
a-D-Xylp," 6,4",H2,3.547
a-D-Xylp," 6,4",H3,3.671
a-D-Xylp," 6,4",H4,3.63
a-D-Xylp," 6,4",H51,3.57
a-D-Xylp," 6,4",H52,3.73
b-D-Glcp," 4,4",H1,4.586
b-D-Glcp," 4,4",H2,3.403
b-D-Glcp," 4,4",H3,3.679
b-D-Glcp," 4,4",H4,3.732
b-D-Glcp," 4,4",H5,3.835
b-D-Glcp," 4,4",H61,3.906
b-D-Glcp," 4,4",H62,4.006
a-D-Xylp," 6,4,4",H1,4.956
a-D-Xylp," 6,4,4",H2,3.547
a-D-Xylp," 6,4,4",H3,3.732
a-D-Xylp," 6,4,4",H4,3.62
a-D-Xylp," 6,4,4",H51,3.58
a-D-Xylp," 6,4,4",H52,3.73
b-D-Glcp," 4,4,4",H1,4.548
b-D-Glcp," 4,4,4",H2,3.338
b-D-Glcp," 4,4,4",H3,3.517
b-D-Glcp," 4,4,4",H4,3.523
b-D-Glcp," 4,4,4",H5,3.703
b-D-Glcp," 4,4,4",H61,3.781
b-D-Glcp," 4,4,4",H62,3.935
a-D-Xylp," 6,4,4,4",H1,4.939
a-D-Xylp," 6,4,4,4",H2,3.542
a-D-Xylp," 6,4,4,4",H3,3.737
a-D-Xylp," 6,4,4,4",H4,3.6
a-D-Xylp," 6,4,4,4",H51,3.54
a-D-Xylp," 6,4,4,4",H52,3.72
D-Glc-ol, ,C1,63.6
D-Glc-ol, ,C2,73.5
D-Glc-ol, ,C3,70.5
D-Glc-ol, ,C4,80.9
D-Glc-ol, ,C5,72.3
D-Glc-ol, ,C6,63.2
b-D-Glcp,4,C1,103.5
b-D-Glcp,4,C2,74.2
b-D-Glcp,4,C3,75.2
b-D-Glcp,4,C4,80
b-D-Glcp,4,C5,74.5
b-D-Glcp,4,C6,67.3
a-D-Xylp," 6,4",C1,100.4
a-D-Xylp," 6,4",C2,72.6
a-D-Xylp," 6,4",C3,74.3
a-D-Xylp," 6,4",C4,70.5
a-D-Xylp," 6,4",C5,62.7
b-D-Glcp," 4,4",C1,103.6
b-D-Glcp," 4,4",C2,73.8
b-D-Glcp," 4,4",C3,75.2
b-D-Glcp," 4,4",C4,80.6
b-D-Glcp," 4,4",C5,74.5
b-D-Glcp," 4,4",C6,67.3
a-D-Xylp," 6,4,4",C1,100
a-D-Xylp," 6,4,4",C2,72.6
a-D-Xylp," 6,4,4",C3,74.2
a-D-Xylp," 6,4,4",C4,70.6
a-D-Xylp," 6,4,4",C5,62.8
b-D-Glcp," 4,4,4",C1,104.1
b-D-Glcp," 4,4,4",C2,74.2
b-D-Glcp," 4,4,4",C3,76.7
b-D-Glcp," 4,4,4",C4,70.6
b-D-Glcp," 4,4,4",C5,75.5
b-D-Glcp," 4,4,4",C6,67.2
a-D-Xylp," 6,4,4,4",C1,99.5
a-D-Xylp," 6,4,4,4",C2,72.6
a-D-Xylp," 6,4,4,4",C3,74.2
a-D-Xylp," 6,4,4,4",C4,70.7
a-D-Xylp," 6,4,4,4",C5,62.4
