Residual,Connection,Atom,Shift
b-D-GlcpNAc," 3,until",H1,4.62
b-D-GlcpNAc," 3,until",H2,3.88
b-D-GlcpNAc," 3,until",H3,3.85
b-D-GlcpNAc," 3,until",H4,3.62
b-D-GlcpNAc," 3,until",H5,3.52
b-D-GlcpNAc," 3,until",H61,3.8
b-D-GlcpNAc," 3,until",H62,3.96
b-D-GlcpNAc," 3,until",NAC,2.03
b-D-GalpA," 3,3,until",H1,4.55
b-D-GalpA," 3,3,until",H2,3.62
b-D-GalpA," 3,3,until",H3,3.83
b-D-GalpA," 3,3,until",H4,4.38
b-D-GalpA," 3,3,until",H5,4.44
a-D-GlcpNAc," 4,3,3,until",H1,4.94
a-D-GlcpNAc," 4,3,3,until",H2,4.02
a-D-GlcpNAc," 4,3,3,until",H3,3.85
a-D-GlcpNAc," 4,3,3,until",H4,3.57
a-D-GlcpNAc," 4,3,3,until",H5,4.32
a-D-GlcpNAc," 4,3,3,until",H61,3.82
a-D-GlcpNAc," 4,3,3,until",H62,4.12
a-D-GlcpNAc," 4,3,3,until",NAC,2.06
b-D-Fucp3NAc," 3,4,3,3,until",H1,4.48
b-D-Fucp3NAc," 3,4,3,3,until",H2,3.52
b-D-Fucp3NAc," 3,4,3,3,until",H3,3.93
b-D-Fucp3NAc," 3,4,3,3,until",H4,3.74
b-D-Fucp3NAc," 3,4,3,3,until",H5,3.91
b-D-Fucp3NAc," 3,4,3,3,until",CH3,1.25
b-D-Fucp3NAc," 3,4,3,3,until",3NAC,2.06
b-D-GlcpNAc," 3,until",C1,102.28
b-D-GlcpNAc," 3,until",C2,55.43
b-D-GlcpNAc," 3,until",C3,84.68
b-D-GlcpNAc," 3,until",C4,69.88
b-D-GlcpNAc," 3,until",C5,76.32
b-D-GlcpNAc," 3,until",C6,61.77
b-D-GalpA," 3,3,until",C1,104.34
b-D-GalpA," 3,3,until",C2,70.87
b-D-GalpA," 3,3,until",C3,72.39
b-D-GalpA," 3,3,until",C4,78.07
b-D-GalpA," 3,3,until",C5,73.69
b-D-GalpA," 3,3,until",C6,171.23
a-D-GlcpNAc," 4,3,3,until",C1,99.4
a-D-GlcpNAc," 4,3,3,until",C2,53.07
a-D-GlcpNAc," 4,3,3,until",C3,81.32
a-D-GlcpNAc," 4,3,3,until",C4,69.14
a-D-GlcpNAc," 4,3,3,until",C5,71.43
a-D-GlcpNAc," 4,3,3,until",C6,69.23
b-D-Fucp3NAc," 3,4,3,3,until",C1,104.55
b-D-Fucp3NAc," 3,4,3,3,until",C2,69.06
b-D-Fucp3NAc," 3,4,3,3,until",C3,55.63
b-D-Fucp3NAc," 3,4,3,3,until",C4,70.63
b-D-Fucp3NAc," 3,4,3,3,until",C5,72.85
b-D-Fucp3NAc," 3,4,3,3,until",C6,16.22
