Residual,Connection,Atom,Shift
B-D-GALP, ,H1,4.52
B-D-GALP, ,H2,3.58
B-D-GALP, ,H3,3.76
B-D-GALP, ,H4,4.02
B-D-GALP, ,H5,3.79
B-D-GALP, ,H61,3.92
B-D-GALP, ,H62,3.84
A-D-GLCP,4,H1,4.92
A-D-GLCP,4,H2,3.59
A-D-GLCP,4,H3,3.86
A-D-GLCP,4,H4,3.57
A-D-GLCP,4,H5,4.34
A-D-GLCP,4,H61,4.12
A-D-GLCP,4,H62,3.9
B-D-GLCP," 4, 4",H1,4.42
B-D-GLCP," 4, 4",H2,3.39
B-D-GLCP," 4, 4",H3,3.67
B-D-GLCP," 4, 4",H4,3.67
B-D-GLCP," 4, 4",H5,3.6
B-D-GLCP," 4, 4",H61,3.86
B-D-GLCP," 4, 4",H62,3.84
B-D-GLCPNAC," 4, 6",H1,4.58
B-D-GLCPNAC," 4, 6",H2,3.76
B-D-GLCPNAC," 4, 6",H3,3.76
B-D-GLCPNAC," 4, 6",H4,3.71
B-D-GLCPNAC," 4, 6",H5,3.59
B-D-GLCPNAC," 4, 6",H61,3.99
B-D-GLCPNAC," 4, 6",H62,3.84
B-D-GLCPNAC," 4, 6",NAc,2.08
B-D-GALP," 4, 6, 4",H1,4.48
B-D-GALP," 4, 6, 4",H2,3.56
B-D-GALP," 4, 6, 4",H3,3.67
B-D-GALP," 4, 6, 4",H4,3.95
B-D-GALP," 4, 6, 4",H5,3.73
B-D-GALP," 4, 6, 4",H61,3.79
B-D-GALP," 4, 6, 4",H62,3.78
B-D-GALP, ,C1,103.8
B-D-GALP, ,C2,71.9
B-D-GALP, ,C3,73.5
B-D-GALP, ,C4,69.4
B-D-GALP, ,C5,76.1
B-D-GALP, ,C6,61.7
A-D-GLCP,4,C1,101.4
A-D-GLCP,4,C2,72.2
A-D-GLCP,4,C3,72
A-D-GLCP,4,C4,80.2
A-D-GLCP,4,C5,70.2
A-D-GLCP,4,C6,67.9
B-D-GLCP," 4, 4",C1,103.4
B-D-GLCP," 4, 4",C2,73.8
B-D-GLCP," 4, 4",C3,75.1
B-D-GLCP," 4, 4",C4,79.7
B-D-GLCP," 4, 4",C5,75.6
B-D-GLCP," 4, 4",C6,61.1
B-D-GLCPNAC," 4, 6",C1,101.1
B-D-GLCPNAC," 4, 6",C2,55.9
B-D-GLCPNAC," 4, 6",C3,73.1
B-D-GLCPNAC," 4, 6",C4,79.8
B-D-GLCPNAC," 4, 6",C5,75.6
B-D-GLCPNAC," 4, 6",C6,61.1
B-D-GLCPNAC," 4, 6",NAc,23.4
B-D-GLCPNAC," 4, 6",Nac,175
B-D-GALP," 4, 6, 4",C1,103.8
B-D-GALP," 4, 6, 4",C2,71.9
B-D-GALP," 4, 6, 4",C3,73.5
B-D-GALP," 4, 6, 4",C4,69.4
B-D-GALP," 4, 6, 4",C5,76.1
B-D-GALP," 4, 6, 4",C6,61.7
