Residual,Connection,Atom,Shift
A-D-GLCPNAC, ,H11,3.61
A-D-GLCPNAC, ,H12,3.66
A-D-GLCPNAC, ,H2,4.25
A-D-GLCPNAC, ,H3,4.26
A-D-GLCPNAC, ,H4,4.31
A-D-GLCPNAC, ,H5,3.97
A-D-GLCPNAC, ,H61,3.63
A-D-GLCPNAC, ,H62,3.87
A-D-GLCPNAC, ,CH3Co,2.01
B-D-GLCPNAC,3,H1,4.65
B-D-GLCPNAC,3,H2,3.85
B-D-GLCPNAC,3,H3,3.84
B-D-GLCPNAC,3,H4,3.54
B-D-GLCPNAC,3,H5,3.5
B-D-GLCPNAC,3,H61,3.72
B-D-GLCPNAC,3,H62,3.92
B-D-GLCPNAC,3,CH3Co,2.06
B-D-GALP," 3, 3",H1,4.51
B-D-GALP," 3, 3",H2,3.65
B-D-GALP," 3, 3",H3,3.78
B-D-GALP," 3, 3",H4,4.17
B-D-GALP," 3, 3",H5,3.7
B-D-GALP," 3, 3",H61,3.7
B-D-GALP," 3, 3",H62,3.73
B-D-GLCP," 3, 3, 3",H1,4.67
B-D-GLCP," 3, 3, 3",H2,3.38
B-D-GLCP," 3, 3, 3",H3,3.76
B-D-GLCP," 3, 3, 3",H4,3.65
B-D-GLCP," 3, 3, 3",H5,3.55
B-D-GLCP," 3, 3, 3",H61,3.77
B-D-GLCP," 3, 3, 3",H62,3.89
A-D-GLCP," 3, 3, 3, 4",H1,5.39
A-D-GLCP," 3, 3, 3, 4",H2,3.55
A-D-GLCP," 3, 3, 3, 4",H3,3.66
A-D-GLCP," 3, 3, 3, 4",H4,3.39
A-D-GLCP," 3, 3, 3, 4",H5,3.68
A-D-GLCP," 3, 3, 3, 4",H61,3.72
A-D-GLCP," 3, 3, 3, 4",H62,3.83
A-D-GLCPNAC, ,C1,61.9
A-D-GLCPNAC, ,C2,52.8
A-D-GLCPNAC, ,C3,77
A-D-GLCPNAC, ,C4,76.3
A-D-GLCPNAC, ,C5,71.9
A-D-GLCPNAC, ,C6,63.9
A-D-GLCPNAC, ,CH3CO,175.1
A-D-GLCPNAC, ,CH3CO,23.5
B-D-GLCPNAC,3,C1,104.8
B-D-GLCPNAC,3,C2,55.9
B-D-GLCPNAC,3,C3,83.5
B-D-GLCPNAC,3,C4,70.1
B-D-GLCPNAC,3,C5,76.1
B-D-GLCPNAC,3,C6,62.1
B-D-GLCPNAC,3,CH3CO,175.7
B-D-GLCPNAC,3,CH3CO,23.6
B-D-GALP," 3, 3",C1,104.3
B-D-GALP," 3, 3",C2,71
B-D-GALP," 3, 3",C3,83.4
B-D-GALP," 3, 3",C4,69.4
B-D-GALP," 3, 3",C5,76.1
B-D-GALP," 3, 3",C6,62.1
B-D-GLCP," 3, 3, 3",C1,102.9
B-D-GLCP," 3, 3, 3",C2,74.4
B-D-GLCP," 3, 3, 3",C3,77.2
B-D-GLCP," 3, 3, 3",C4,77.8
B-D-GLCP," 3, 3, 3",C5,75.6
B-D-GLCP," 3, 3, 3",C6,61.7
A-D-GLCP," 3, 3, 3, 4",C1,100.8
A-D-GLCP," 3, 3, 3, 4",C2,72.9
A-D-GLCP," 3, 3, 3, 4",C3,74.1
A-D-GLCP," 3, 3, 3, 4",C4,70.6
A-D-GLCP," 3, 3, 3, 4",C5,73.9
A-D-GLCP," 3, 3, 3, 4",C6,61.7
