Residual,Connection,Atom,Shift
B-D-GLCP, ,H1,5.2
B-D-GLCP, ,H2,3.78
B-D-GLCP, ,H3,3.95
B-D-GLCP, ,H4,3.88
B-D-GLCP, ,H5,3.97
B-D-GLCP, ,H61,3.84
B-D-GLCP, ,H62,3.89
A-L-FUCP,3,H1,5.44
A-L-FUCP,3,H2,3.81
A-L-FUCP,3,H3,3.96
A-L-FUCP,3,H4,3.81
A-L-FUCP,3,H5,4.78
A-L-FUCP,3,H6,1.2
B-D-GALP,4,H1,4.45
B-D-GALP,4,H2,3.5
B-D-GALP,4,H3,3.66
B-D-GALP,4,H4,3.93
B-D-GALP,4,H5,3.6
B-D-GALP,4,H61,3.76
B-D-GALP,4,H62,3.76
B-D-GLCP, ,C1,92.88
B-D-GLCP, ,C2,73.62
B-D-GLCP, ,C3,76.01
B-D-GLCP, ,C4,73.92
B-D-GLCP, ,C5,71.97
B-D-GLCP, ,C6,60.85
A-L-FUCP,3,C1,99.22
A-L-FUCP,3,C2,69.11
A-L-FUCP,3,C3,70.29
A-L-FUCP,3,C4,72.92
A-L-FUCP,3,C5,67.29
A-L-FUCP,3,C6,16.11
B-D-GALP,4,C1,102.65
B-D-GALP,4,C2,72.15
B-D-GALP,4,C3,73.54
B-D-GALP,4,C4,69.27
B-D-GALP,4,C5,75.75
B-D-GALP,4,C6,62.22
