Residual,Connection,Atom,Shift
b-D-Galp," 4,until",H1,4.74
b-D-Galp," 4,until",H2,3.67
b-D-Galp," 4,until",H3,3.77
b-D-Galp," 4,until",H4,4.05
b-D-Galp," 4,until",H5,3.78
a-D-Galp," 4,4,until",H1,5.01
a-D-Galp," 4,4,until",H2,4.16
a-D-Galp," 4,4,until",H3,4.13
a-D-Galp," 4,4,until",H4,4.44
a-D-Galp," 4,4,until",H5,4.41
a-D-Galp," 4,4,until",H61,3.78
a-D-Galp," 4,4,until",H62,3.64
b-D-Galp," 4,4,4,until",H1,4.85
b-D-Galp," 4,4,4,until",H2,3.75
b-D-Galp," 4,4,4,until",H3,3.88
b-D-Galp," 4,4,4,until",H4,4.15
b-D-Galp," 4,4,4,until",H5,3.68
b-D-GlcpA," 3,4,4,until",H1,4.74
b-D-GlcpA," 3,4,4,until",H2,3.52
b-D-GlcpA," 3,4,4,until",H3,3.83
b-D-GlcpA," 3,4,4,until",H4,3.91
b-D-GlcpA," 3,4,4,until",H5,4.11
a-D-Glcp," 4,3,4,4,until",H1,5.43
a-D-Glcp," 4,3,4,4,until",H2,3.55
a-D-Glcp," 4,3,4,4,until",H3,3.67
a-D-Glcp," 4,3,4,4,until",H4,3.46
a-D-Glcp," 4,3,4,4,until",H5,3.6
a-D-Glcp," 4,3,4,4,until",H61,3.8
a-D-Glcp," 4,3,4,4,until",H62,3.8
b-D-Galp," 4,until",C1,105.2
b-D-Galp," 4,until",C2,71.95
b-D-Galp," 4,until",C3,72.97
b-D-Galp," 4,until",C4,78
b-D-Galp," 4,until",C5,75.89
a-D-Galp," 4,4,until",C1,100.99
a-D-Galp," 4,4,until",C2,68.57
a-D-Galp," 4,4,until",C3,80.85
a-D-Galp," 4,4,until",C4,77.17
a-D-Galp," 4,4,until",C5,70.8
a-D-Galp," 4,4,until",C6,60.79
b-D-Galp," 4,4,4,until",C1,103.74
b-D-Galp," 4,4,4,until",C2,71.4
b-D-Galp," 4,4,4,until",C3,82.84
b-D-Galp," 4,4,4,until",C4,69.27
b-D-Galp," 4,4,4,until",C5,75.26
b-D-GlcpA," 3,4,4,until",C1,105.07
b-D-GlcpA," 3,4,4,until",C2,73.96
b-D-GlcpA," 3,4,4,until",C3,76.47
b-D-GlcpA," 3,4,4,until",C4,77.82
b-D-GlcpA," 3,4,4,until",C5,75.19
a-D-Glcp," 4,3,4,4,until",C1,99.86
a-D-Glcp," 4,3,4,4,until",C2,72.36
a-D-Glcp," 4,3,4,4,until",C3,73.54
a-D-Glcp," 4,3,4,4,until",C4,69.84
a-D-Glcp," 4,3,4,4,until",C5,73.04
a-D-Glcp," 4,3,4,4,until",C6,61.6
