Residual,Connection,Atom,Shift
B-D-GALPNAC, ,H1,4.86
B-D-GALPNAC, ,H2,3.51
B-D-GALPNAC, ,H3,3.71
B-D-GALPNAC, ,H4,3.93
B-D-GALPNAC, ,H5,3.68
B-D-GALPNAC, ,H6,3.78
B-D-GLCP,3,H1,4.61
B-D-GLCP,3,H2,3.6
B-D-GLCP,3,H3,3.68
B-D-GLCP,3,H4,3.67
B-D-GLCP,3,H5,3.54
B-D-GLCP,3,H61,3.81
B-D-GLCP,3,H62,3.93
B-D-GLCPNAC," 3, 2",H1,4.87
B-D-GLCPNAC," 3, 2",H2,3.72
B-D-GLCPNAC," 3, 2",H3,3.54
B-D-GLCPNAC," 3, 2",H4,3.46
B-D-GLCPNAC," 3, 2",H5,3.38
B-D-GLCPNAC," 3, 2",H61,3.77
B-D-GLCPNAC," 3, 2",H62,3.92
B-D-GALP," 3, 4",H1,4.47
B-D-GALP," 3, 4",H2,3.74
B-D-GALP," 3, 4",H3,3.83
B-D-GALP," 3, 4",H4,4.38
B-D-GALP," 3, 4",H5,3.74
B-D-GALP," 3, 4",H61,3.77
B-D-GALP," 3, 4",H62,3.82
B-D-GALP," 3, 4, 4",H1,4.86
B-D-GALP," 3, 4, 4",H2,3.51
B-D-GALP," 3, 4, 4",H3,3.71
B-D-GALP," 3, 4, 4",H4,3.93
B-D-GALP," 3, 4, 4",H5,3.68
B-D-GALP," 3, 4, 4",H6,3.78
B-D-GALPNAC, ,C1,104
B-D-GALPNAC, ,C2,52.5
B-D-GALPNAC, ,C3,80.6
B-D-GALPNAC, ,C4,68.7
B-D-GALPNAC, ,C5,75.5
B-D-GALPNAC, ,C6,62
B-D-GLCP,3,C1,103
B-D-GLCP,3,C2,79.9
B-D-GLCP,3,C3,76.5
B-D-GLCP,3,C4,79.5
B-D-GLCP,3,C5,75.3
B-D-GLCP,3,C6,60.9
B-D-GLCPNAC," 3, 2",C1,102.2
B-D-GLCPNAC," 3, 2",C2,56.8
B-D-GLCPNAC," 3, 2",C3,75.1
B-D-GLCPNAC," 3, 2",C4,70.9
B-D-GLCPNAC," 3, 2",C5,76.8
B-D-GLCPNAC," 3, 2",C6,61.8
B-D-GALP," 3, 4",C1,103.9
B-D-GALP," 3, 4",C2,71.3
B-D-GALP," 3, 4",C3,82.5
B-D-GALP," 3, 4",C4,76.1
B-D-GALP," 3, 4",C5,75.3
B-D-GALP," 3, 4",C6,61.6
B-D-GALP," 3, 4, 4",C1,103.6
B-D-GALP," 3, 4, 4",C2,72.4
B-D-GALP," 3, 4, 4",C3,73.9
B-D-GALP," 3, 4, 4",C4,69.7
B-D-GALP," 3, 4, 4",C5,75.8
B-D-GALP," 3, 4, 4",C6,61.9
