Residual,Connection,Atom,Shift
B-D-GLCP, ,H1,4.51
B-D-GLCP, ,H2,3.36
B-D-GLCP, ,H3,3.8
B-D-GLCP, ,H4,3.65
B-D-GLCP, ,H5,3.93
B-D-GLCP, ,H6,3.72
A-D-GALP,4,H1,5.45
A-D-GALP,4,H2,4.17
A-D-GALP,4,H3,4.06
A-D-GALP,4,H4,4.45
A-D-GALP,4,H5,4.03
A-D-GALP,4,H6,3.7
B-D-GALP," 4, 3",H1,4.66
B-D-GALP," 4, 3",H2,3.78
B-D-GALP," 4, 3",H3,3.81
B-D-GALP," 4, 3",H4,4.13
B-D-GALP," 4, 3",H5,3.68
B-D-GALP," 4, 3",H6,3.67
B-D-GLCP," 4, 4",H1,4.92
B-D-GLCP," 4, 4",H2,3.36
B-D-GLCP," 4, 4",H3,3.71
B-D-GLCP," 4, 4",H4,3.64
B-D-GLCP," 4, 4",H5,3.54
B-D-GLCP," 4, 4",H6,3.89
B-D-GLCP, ,C1,104.5
B-D-GLCP, ,C2,75.1
B-D-GLCP, ,C3,77.9
B-D-GLCP, ,C4,80.8
B-D-GLCP, ,C5,76.6
B-D-GLCP, ,C6,62.8
A-D-GALP,4,C1,101.8
A-D-GALP,4,C2,70.1
A-D-GALP,4,C3,80.7
A-D-GALP,4,C4,78.2
A-D-GALP,4,C5,73
A-D-GALP,4,C6,62.6
B-D-GALP," 4, 3",C1,106.2
B-D-GALP," 4, 3",C2,72.3
B-D-GALP," 4, 3",C3,84.3
B-D-GALP," 4, 3",C4,75.3
B-D-GALP," 4, 3",C5,76.8
B-D-GALP," 4, 3",C6,63
B-D-GLCP," 4, 4",C1,104.1
B-D-GLCP," 4, 4",C2,75.5
B-D-GLCP," 4, 4",C3,76.1
B-D-GLCP," 4, 4",C4,79
B-D-GLCP," 4, 4",C5,77.1
B-D-GLCP," 4, 4",C6,62.4
