Residual,Connection,Atom,Shift
A-D-GLCPN, ,H1,5.65
A-D-GLCPN, ,H2,3.4
A-D-GLCPN, ,H3,3.89
A-D-GLCPN, ,H4,3.63
A-D-GLCPN, ,H5,4.15
A-D-GLCPN, ,H6 a,4.28
A-D-GLCPN, ,H6 b,3.75
B-D-GLCP,6,H3,4.85
B-D-GLCP,6,H4,3.03
B-D-GLCP,6,H5,3.94
B-D-GLCP,6,H6,3.81
B-D-GLCP,6,H7,3.71
B-D-GLCP,6,H29,3.46
A-D-KDOP," 6, 6",H3 ax,1.82
A-D-KDOP," 6, 6",H3 eq,2.17
A-D-KDOP," 6, 6",H4,4.23
A-D-KDOP," 6, 6",H5,4.3
A-D-KDOP," 6, 6",H6,3.73
A-D-KDOP," 6, 6",H7,3.91
A-D-KDOP," 6, 6",H8 a,3.9
A-D-KDOP," 6, 6",H8 b,3.67
A-D-KDOP," 6, 6, 4",H3 ax,1.84
A-D-KDOP," 6, 6, 4",H3 eq,2.23
A-D-KDOP," 6, 6, 4",H4,4.15
A-D-KDOP," 6, 6, 4",H5,4.3
A-D-KDOP," 6, 6, 4",H6,3.67
A-D-KDOP," 6, 6, 4",H7,3.98
A-D-KDOP," 6, 6, 4",H8 a,3.88
A-D-KDOP," 6, 6, 4",H8 b,3.66
A-D-GALP," 6, 6, 5",H1,5.27
A-D-GALP," 6, 6, 5",H2,3.57
A-D-GALP," 6, 6, 5",H3,3.93
A-D-GALP," 6, 6, 5",H4,4.36
A-D-GALP," 6, 6, 5",H5,4.21
A-D-GALP," 6, 6, 5",H6 a,4.19
A-D-GALP," 6, 6, 5",H6 b,4.11
B-D-GLCP," 6, 6, 5, 4",H1,4.52
B-D-GLCP," 6, 6, 5, 4",H2,3.3
B-D-GLCP," 6, 6, 5, 4",H3,3.52
B-D-GLCP," 6, 6, 5, 4",H4,3.39
B-D-GLCP," 6, 6, 5, 4",H5,3.44
B-D-GLCP," 6, 6, 5, 4",H6 a,3.72
B-D-GLCP," 6, 6, 5, 4",H6 b,3.9
B-D-GLCPAN," 6, 6, 5, 4, 3",H1,4.58
B-D-GLCPAN," 6, 6, 5, 4, 3",H2,3.38
B-D-GLCPAN," 6, 6, 5, 4, 3",H3,3.49
B-D-GLCPAN," 6, 6, 5, 4, 3",H4,3.47
B-D-GLCPAN," 6, 6, 5, 4, 3",H5,3.84
A-D-GALPAN," 6, 6, 5, 6",H1,5.42
A-D-GALPAN," 6, 6, 5, 6",H2,3.86
A-D-GALPAN," 6, 6, 5, 6",H3,4.34
A-D-GALPAN," 6, 6, 5, 6",H4,5.81
A-D-GLCPN, ,C1,91.9
A-D-GLCPN, ,C2,55.8
A-D-GLCPN, ,C3,71
A-D-GLCPN, ,C4,71
A-D-GLCPN, ,C5,73.6
A-D-GLCPN, ,C6,71
B-D-GLCP,6,C1,101
B-D-GLCP,6,C2,56.9
B-D-GLCP,6,C3,71.5
B-D-GLCP,6,C4,73.8
B-D-GLCP,6,C5,75.6
B-D-GLCP,6,C6,63.9
A-D-KDOP," 6, 6",C1,35
A-D-KDOP," 6, 6",C2,69.5
A-D-KDOP," 6, 6",C3,70.2
A-D-KDOP," 6, 6",C4,73.8
A-D-KDOP," 6, 6",C5,70.8
A-D-KDOP," 6, 6",C6,64.6
A-D-KDOP," 6, 6, 4",C1,35
A-D-KDOP," 6, 6, 4",C2,66.5
A-D-KDOP," 6, 6, 4",C3,68.4
A-D-KDOP," 6, 6, 4",C4,74
A-D-KDOP," 6, 6, 4",C5,70.5
A-D-KDOP," 6, 6, 4",C6,64.7
A-D-GALP," 6, 6, 5",C1,100.5
A-D-GALP," 6, 6, 5",C2,72.9
A-D-GALP," 6, 6, 5",C3,72
A-D-GALP," 6, 6, 5",C4,76.8
A-D-GALP," 6, 6, 5",C5,69.6
A-D-GALP," 6, 6, 5",C6,68.3
B-D-GLCP," 6, 6, 5, 4",C1,103.6
B-D-GLCP," 6, 6, 5, 4",C2,74.5
B-D-GLCP," 6, 6, 5, 4",C3,81
B-D-GLCP," 6, 6, 5, 4",C4,71.1
B-D-GLCP," 6, 6, 5, 4",C5,76.9
B-D-GLCP," 6, 6, 5, 4",C6,61.9
B-D-GLCPAN," 6, 6, 5, 4, 3",C1,103.3
B-D-GLCPAN," 6, 6, 5, 4, 3",C2,73.1
B-D-GLCPAN," 6, 6, 5, 4, 3",C3,73
B-D-GLCPAN," 6, 6, 5, 4, 3",C4,73.3
B-D-GLCPAN," 6, 6, 5, 4, 3",C5,74
A-D-GALPAN," 6, 6, 5, 6",C1,100.7
A-D-GALPAN," 6, 6, 5, 6",C2,71.6
A-D-GALPAN," 6, 6, 5, 6",C3,67.2
A-D-GALPAN," 6, 6, 5, 6",C4,108.3
A-D-GALPAN," 6, 6, 5, 6",C5,149.2
A-D-GALPAN," 6, 6, 5, 6",C6,171.2
