Residual,Connection,Atom,Shift
a-D-Neup5Ac," 7,until",H31,2
a-D-Neup5Ac," 7,until",H32,2.51
a-D-Neup5Ac," 7,until",H4,3.89
a-D-Neup5Ac," 7,until",H5,3.89
a-D-Neup5Ac," 7,until",H6,4.06
a-D-Neup5Ac," 7,until",H7,3.73
a-D-Neup5Ac," 7,until",H8,3.77
a-D-Neup5Ac," 7,until",H91,3.8
a-D-Neup5Ac," 7,until",H92,3.5
b-D-Glcp," 7,7,until",H1,4.73
b-D-Glcp," 7,7,until",H2,3.65
b-D-Glcp," 7,7,until",H3,4.07
b-D-Glcp," 7,7,until",H4,3.51
b-D-Glcp," 7,7,until",H5,3.57
b-D-Glcp," 7,7,until",H61,4.04
b-D-Glcp," 7,7,until",H62,3.81
b-D-GlcpNAc," 3,7,7,until",H1,4.69
b-D-GlcpNAc," 3,7,7,until",H2,3.66
b-D-GlcpNAc," 3,7,7,until",H3,4.16
b-D-GlcpNAc," 3,7,7,until",H4,3.51
b-D-GlcpNAc," 3,7,7,until",H5,3.51
b-D-GlcpNAc," 3,7,7,until",H61,3.98
b-D-GlcpNAc," 3,7,7,until",H62,3.79
a-D-Galp," 2,7,7,until",H1,5.52
a-D-Galp," 2,7,7,until",H2,3.82
a-D-Galp," 2,7,7,until",H3,3.92
a-D-Galp," 2,7,7,until",H4,4
a-D-Galp," 2,7,7,until",H5,4.12
a-D-Galp," 2,7,7,until",H61,3.8
a-D-Galp," 2,7,7,until",H62,3.8
a-D-Neup5Ac," 7,until",C1,172.9
a-D-Neup5Ac," 7,until",C2,101.58
a-D-Neup5Ac," 7,until",C3,37.08
a-D-Neup5Ac," 7,until",C4,71.6
a-D-Neup5Ac," 7,until",C5,53.3
a-D-Neup5Ac," 7,until",C6,72.2
a-D-Neup5Ac," 7,until",C7,78
a-D-Neup5Ac," 7,until",C8,68.78
a-D-Neup5Ac," 7,until",C9,62.8
a-D-Neup5Ac," 7,until",CO,174.7
a-D-Neup5Ac," 7,until",CH3,22.8
b-D-Glcp," 7,7,until",C1,101.2
b-D-Glcp," 7,7,until",C2,72.8
b-D-Glcp," 7,7,until",C3,79.8
b-D-Glcp," 7,7,until",C4,69
b-D-Glcp," 7,7,until",C5,75.4
b-D-Glcp," 7,7,until",C6,61.6
b-D-GlcpNAc," 3,7,7,until",C1,102.4
b-D-GlcpNAc," 3,7,7,until",C2,56.6
b-D-GlcpNAc," 3,7,7,until",C3,77.8
b-D-GlcpNAc," 3,7,7,until",C4,69.7
b-D-GlcpNAc," 3,7,7,until",C5,75.9
b-D-GlcpNAc," 3,7,7,until",C6,61.6
b-D-GlcpNAc," 3,7,7,until",CO,174.7
b-D-GlcpNAc," 3,7,7,until",CH3,23.2
a-D-Galp," 2,7,7,until",C1,96.4
a-D-Galp," 2,7,7,until",C2,68.78
a-D-Galp," 2,7,7,until",C3,69.7
a-D-Galp," 2,7,7,until",C4,69.6
a-D-Galp," 2,7,7,until",C5,70.6
a-D-Galp," 2,7,7,until",C6,61.6
