Residual,Connection,Atom,Shift
A-D-GLCPN, ,H1,5.654
A-D-GLCPN, ,H2,3.364
A-D-GLCPN, ,H3,3.889
A-D-GLCPN, ,H4,3.426
A-D-GLCPN, ,H5,4.124
A-D-GLCPN, ,H61,3.861
A-D-GLCPN, ,H62,4.229
B-D-GLCPN,6,H1,4.902
B-D-GLCPN,6,H2,3.074
B-D-GLCPN,6,H3,3.854
B-D-GLCPN,6,H4,3.84
B-D-GLCPN,6,H5,3.727
B-D-GLCPN,6,H61,3.471
B-D-GLCPN,6,H62,3.714
A-D-KDOP," 6, 6",H31,1.919
A-D-KDOP," 6, 6",H32,2.142
A-D-KDOP," 6, 6",H4,4.141
A-D-KDOP," 6, 6",H5,4.507
A-D-KDOP," 6, 6",H6,3.736
A-D-KDOP," 6, 6",H7,3.907
A-D-KDOP," 6, 6",H81,3.941
A-D-KDOP," 6, 6",H82,3.649
A-D-GLCPN, ,C1,91.16
A-D-GLCPN, ,C2,54.45
A-D-GLCPN, ,C3,69.61
A-D-GLCPN, ,C4,70.12
A-D-GLCPN, ,C5,72.68
A-D-GLCPN, ,C6,69.2
B-D-GLCPN,6,C1,99.02
B-D-GLCPN,6,C2,55.76
B-D-GLCPN,6,C3,72.02
B-D-GLCPN,6,C4,74.52
B-D-GLCPN,6,C5,74.09
B-D-GLCPN,6,C6,62.6
A-D-KDOP," 6, 6",C3,34.92
A-D-KDOP," 6, 6",C4,65.99
A-D-KDOP," 6, 6",C5,71
A-D-KDOP," 6, 6",C6,71.64
A-D-KDOP," 6, 6",C7,69.65
A-D-KDOP," 6, 6",C8,63.07
