Residual,Connection,Atom,Shift
a-D-Glcp," 6,until",H1,5.295
a-D-Glcp," 6,until",H2,3.58
a-D-Glcp," 6,until",H3,3.74
a-D-Glcp," 6,until",H4,3.515
a-D-Glcp," 6,until",H5,4.2
a-D-Glcp," 6,until",H61,4.01
a-D-Glcp," 6,until",H62,3.71
a-D-Galp," 6,6,until",H1,4.991
a-D-Galp," 6,6,until",H2,3.82
a-D-Galp," 6,6,until",H3,3.9
a-D-Galp," 6,6,until",H4,4.025
a-D-Galp," 6,6,until",H5,4.16
a-D-Galp," 6,6,until",H61,3.89
a-D-Galp," 6,6,until",H62,3.73
a-D-Glcp," 6,6,6,until",H1,4.963
a-D-Glcp," 6,6,6,until",H2,3.564
a-D-Glcp," 6,6,6,until",H3,3.717
a-D-Glcp," 6,6,6,until",H4,3.55
a-D-Glcp," 6,6,6,until",H5,3.88
a-D-Glcp," 6,6,6,until",H61,4.17
a-D-Glcp," 6,6,6,until",H62,3.9
b-D-Glcp," 6,6,6,6,until",H1,4.537
b-D-Glcp," 6,6,6,6,until",H2,3.502
b-D-Glcp," 6,6,6,6,until",H3,3.867
b-D-Glcp," 6,6,6,6,until",H4,3.809
b-D-Glcp," 6,6,6,6,until",H5,3.61
b-D-Glcp," 6,6,6,6,until",H61,4.02
b-D-Glcp," 6,6,6,6,until",H62,3.87
b-D-Glcp," 4,6,6,6,6,until",H1,4.528
b-D-Glcp," 4,6,6,6,6,until",H2,3.482
b-D-Glcp," 4,6,6,6,6,until",H3,3.625
b-D-Glcp," 4,6,6,6,6,until",H4,3.625
b-D-Glcp," 4,6,6,6,6,until",H5,3.424
b-D-Glcp," 4,6,6,6,6,until",H61,3.92
b-D-Glcp," 4,6,6,6,6,until",H62,3.73
b-D-Galf," 3,6,6,6,6,until",H1,5.488
b-D-Galf," 3,6,6,6,6,until",H2,4.192
b-D-Galf," 3,6,6,6,6,until",H3,4.03
b-D-Galf," 3,6,6,6,6,until",H4,4.32
b-D-Galf," 3,6,6,6,6,until",H5,3.83
b-D-Galf," 3,6,6,6,6,until",H61,3.73
b-D-Galf," 3,6,6,6,6,until",H62,3.67
a-D-Glcp," 6,until",C1,100.38
a-D-Glcp," 6,until",C2,72.54
a-D-Glcp," 6,until",C3,74.08
a-D-Glcp," 6,until",C4,70.6
a-D-Glcp," 6,until",C5,71.46
a-D-Glcp," 6,until",C6,66.8
a-D-Galp," 6,6,until",C1,99.03
a-D-Galp," 6,6,until",C2,69.49
a-D-Galp," 6,6,until",C3,70.48
a-D-Galp," 6,6,until",C4,70.39
a-D-Galp," 6,6,until",C5,69.7
a-D-Galp," 6,6,until",C6,67.62
a-D-Glcp," 6,6,6,until",C1,98.72
a-D-Glcp," 6,6,6,until",C2,72.22
a-D-Glcp," 6,6,6,until",C3,73.95
a-D-Glcp," 6,6,6,until",C4,70.14
a-D-Glcp," 6,6,6,until",C5,71.75
a-D-Glcp," 6,6,6,until",C6,69.24
b-D-Glcp," 6,6,6,6,until",C1,103.47
b-D-Glcp," 6,6,6,6,until",C2,74.81
b-D-Glcp," 6,6,6,6,until",C3,78.36
b-D-Glcp," 6,6,6,6,until",C4,74.65
b-D-Glcp," 6,6,6,6,until",C5,76.24
b-D-Glcp," 6,6,6,6,until",C6,60.73
b-D-Glcp," 4,6,6,6,6,until",C1,102.85
b-D-Glcp," 4,6,6,6,6,until",C2,73.25
b-D-Glcp," 4,6,6,6,6,until",C3,84.44
b-D-Glcp," 4,6,6,6,6,until",C4,70.66
b-D-Glcp," 4,6,6,6,6,until",C5,76.71
b-D-Glcp," 4,6,6,6,6,until",C6,61.42
b-D-Galf," 3,6,6,6,6,until",C1,108.52
b-D-Galf," 3,6,6,6,6,until",C2,81.74
b-D-Galf," 3,6,6,6,6,until",C3,78.65
b-D-Galf," 3,6,6,6,6,until",C4,85.11
b-D-Galf," 3,6,6,6,6,until",C5,72.22
b-D-Galf," 3,6,6,6,6,until",C6,63.86
