Residual,Connection,Atom,Shift
a-L-Rhap," 2,until",H1,4.95
a-L-Rhap," 2,until",H2,3.73
a-L-Rhap," 2,until",H3,3.82
a-L-Rhap," 2,until",H4,3.4
a-L-Rhap," 2,until",H5,3.94
a-L-Rhap," 2,until",CH3,1.19
a-L-Rhap," 2,2,until",H1,4.8
a-L-Rhap," 2,2,until",H2,4.05
a-L-Rhap," 2,2,until",H3,3.76
a-L-Rhap," 2,2,until",H4,3.5
a-L-Rhap," 2,2,until",H5,3.65
a-L-Rhap," 2,2,until",CH3,1.22
a-L-Rhap," 3,2,2,until",H1,5.1
a-L-Rhap," 3,2,2,until",H2,4
a-L-Rhap," 3,2,2,until",H3,3.88
a-L-Rhap," 3,2,2,until",H4,3.38
a-L-Rhap," 3,2,2,until",H5,3.76
a-L-Rhap," 3,2,2,until",CH3,1.29
a-L-Rhap," 2,3,2,2,until",H1,4.9
a-L-Rhap," 2,3,2,2,until",H2,4.29
a-L-Rhap," 2,3,2,2,until",H3,3.85
a-L-Rhap," 2,3,2,2,until",H4,3.5
a-L-Rhap," 2,3,2,2,until",H5,3.65
a-L-Rhap," 2,3,2,2,until",CH3,1.22
b-D-GlcpNAc," 3,2,3,2,2,until",H1,4.63
b-D-GlcpNAc," 3,2,3,2,2,until",H2,3.66
b-D-GlcpNAc," 3,2,3,2,2,until",H3,3.53
b-D-GlcpNAc," 3,2,3,2,2,until",H4,3.27
b-D-GlcpNAc," 3,2,3,2,2,until",H5,3.35
b-D-GlcpNAc," 3,2,3,2,2,until",H61,3.59
b-D-GlcpNAc," 3,2,3,2,2,until",H62,3.85
b-D-GlcpNAc," 3,2,3,2,2,until",NAC,1.98
a-D-GalpANAc," 2,2,3,2,2,until",H1,5.06
a-D-GalpANAc," 2,2,3,2,2,until",H2,4.1
a-D-GalpANAc," 2,2,3,2,2,until",H3,3.94
a-D-GalpANAc," 2,2,3,2,2,until",H4,4.29
a-D-GalpANAc," 2,2,3,2,2,until",H5,4.75
a-D-GalpANAc," 2,2,3,2,2,until",NAC,2
a-L-Rhap," 2,until",C1,100.5
a-L-Rhap," 2,until",C2,80.5
a-L-Rhap," 2,until",C3,70.7
a-L-Rhap," 2,until",C4,73.2
a-L-Rhap," 2,until",C5,69.8
a-L-Rhap," 2,until",C6,17.7
a-L-Rhap," 2,2,until",C1,102.9
a-L-Rhap," 2,2,until",C2,70.8
a-L-Rhap," 2,2,until",C3,78.5
a-L-Rhap," 2,2,until",C4,72.1
a-L-Rhap," 2,2,until",C5,69.9
a-L-Rhap," 2,2,until",C6,17.6
a-L-Rhap," 3,2,2,until",C1,101.6
a-L-Rhap," 3,2,2,until",C2,78.5
a-L-Rhap," 3,2,2,until",C3,70.8
a-L-Rhap," 3,2,2,until",C4,73.2
a-L-Rhap," 3,2,2,until",C5,69.9
a-L-Rhap," 3,2,2,until",C6,17.6
a-L-Rhap," 2,3,2,2,until",C1,99.6
a-L-Rhap," 2,3,2,2,until",C2,75.5
a-L-Rhap," 2,3,2,2,until",C3,79.2
a-L-Rhap," 2,3,2,2,until",C4,72.4
a-L-Rhap," 2,3,2,2,until",C5,70.4
a-L-Rhap," 2,3,2,2,until",C6,17.5
b-D-GlcpNAc," 3,2,3,2,2,until",C1,103.4
b-D-GlcpNAc," 3,2,3,2,2,until",C2,56.8
b-D-GlcpNAc," 3,2,3,2,2,until",C3,82.4
b-D-GlcpNAc," 3,2,3,2,2,until",C4,70.1
b-D-GlcpNAc," 3,2,3,2,2,until",C5,76.6
b-D-GlcpNAc," 3,2,3,2,2,until",C6,62.4
a-D-GalpANAc," 2,2,3,2,2,until",C1,95.7
a-D-GalpANAc," 2,2,3,2,2,until",C2,50.4
a-D-GalpANAc," 2,2,3,2,2,until",C3,68
a-D-GalpANAc," 2,2,3,2,2,until",C4,69.7
a-D-GalpANAc," 2,2,3,2,2,until",C5,72.1
a-D-GalpANAc," 2,2,3,2,2,until",C6,174.4
