Residual,Connection,Atom,Shift
A-D-GALP, ,H1,5.4
A-D-GALP, ,H2,3.86
A-D-GALP, ,H3,3.93
A-D-GALP, ,H4,4.13
A-D-GALP, ,H5,4.67
A-D-GALPA2SO3,4,H1,5.26
A-D-GALPA2SO3,4,H2,4.73
A-D-GALPA2SO3,4,H3,4.25
A-D-GALPA2SO3,4,H4,4.68
A-D-GALPA2SO3,4,H5,4.7
B-D-GLCPA," 4, 3",H1,4.67
B-D-GLCPA," 4, 3",H2,3.53
B-D-GLCPA," 4, 3",H3,3.78
B-D-GLCPA," 4, 3",H4,4.05
B-D-GLCPA," 4, 3",H5,3.91
A-D-GLCP," 4, 3, 3",H1,5.32
A-D-GLCP," 4, 3, 3",H2,3.5
A-D-GLCP," 4, 3, 3",H3,3.74
A-D-GLCP," 4, 3, 3",H4,3.46
A-D-GLCP," 4, 3, 3",H5,4
B-D-GLCPA," 4, 3, 4",H1,4.66
B-D-GLCPA," 4, 3, 4",H2,3.44
B-D-GLCPA," 4, 3, 4",H3,3.76
B-D-GLCPA," 4, 3, 4",H4,3.86
A-D-GLCP," 4, 3, 4, 2",H1,5.2
A-D-GLCP," 4, 3, 4, 2",H2,3.47
A-D-GLCP," 4, 3, 4, 2",H3,3.78
A-D-GLCP," 4, 3, 4, 2",H4,3.47
A-D-GLCP," 4, 3, 4, 2",H5,4
A-D-GALP," 4, 3, 4, 4",H1,5.49
A-D-GALP," 4, 3, 4, 4",H2,3.79
A-D-GALP," 4, 3, 4, 4",H3,3.88
A-D-GALP," 4, 3, 4, 4",H4,4.03
A-D-GALP," 4, 3, 4, 4",H5,4.12
A-D-GALP," 4, 3, 4, 4",H6,4.12
B-D-GLCP," 4, 3, 4, 4, 6",H1,4.64
B-D-GLCP," 4, 3, 4, 4, 6",H2,3.33
B-D-GLCP," 4, 3, 4, 4, 6",H3,3.78
B-D-GLCP," 4, 3, 4, 4, 6",H4,3.86
B-D-GLCP," 4, 4",H1,4.73
B-D-GLCP," 4, 4",H2,3.31
B-D-GLCP," 4, 4",H3,3.78
B-D-GLCP," 4, 4",H4,3.55
B-D-GLCP," 4, 4",H5,3.48
A-D-GALP, ,C1,102.8
A-D-GALP, ,C2,71.8
A-D-GALP, ,C3,71.5
A-D-GALP, ,C4,81.8
A-D-GALPA2SO3,4,C1,101.2
A-D-GALPA2SO3,4,C2,76.9
A-D-GALPA2SO3,4,C3,80
A-D-GALPA2SO3,4,C4,81.5
A-D-GALPA2SO3,4,C5,74.6
B-D-GLCPA," 4, 3",C1,106.8
B-D-GLCPA," 4, 3",C2,75
B-D-GLCPA," 4, 3",C3,83
B-D-GLCPA," 4, 3",C4,80.5
B-D-GLCPA," 4, 3",C5,79.7
B-D-GLCPA," 4, 3",C6,180
A-D-GLCP," 4, 3, 3",C1,102.1
A-D-GLCP," 4, 3, 3",C2,75
A-D-GLCP," 4, 3, 3",C3,75.6
A-D-GLCP," 4, 3, 3",C4,72.2
A-D-GLCP," 4, 3, 3",C5,74.7
B-D-GLCPA," 4, 3, 4",C1,102.9
B-D-GLCPA," 4, 3, 4",C2,82.8
B-D-GLCPA," 4, 3, 4",C3,79
B-D-GLCPA," 4, 3, 4",C4,79
B-D-GLCPA," 4, 3, 4",C6,180
A-D-GLCP," 4, 3, 4, 2",C1,102.8
A-D-GLCP," 4, 3, 4, 2",C2,74.8
A-D-GLCP," 4, 3, 4, 2",C3,76.1
A-D-GLCP," 4, 3, 4, 2",C4,72.2
A-D-GLCP," 4, 3, 4, 2",C5,74.7
A-D-GALP," 4, 3, 4, 4",C1,100.8
A-D-GALP," 4, 3, 4, 4",C2,71.3
A-D-GALP," 4, 3, 4, 4",C3,71.5
A-D-GALP," 4, 3, 4, 4",C4,72.3
A-D-GALP," 4, 3, 4, 4",C5,73.5
A-D-GALP," 4, 3, 4, 4",C6,69.3
B-D-GLCP," 4, 3, 4, 4, 6",C1,103.2
B-D-GLCP," 4, 3, 4, 4, 6",C2,76.1
B-D-GLCP," 4, 4",C1,105.4
B-D-GLCP," 4, 4",C2,76.1
B-D-GLCP," 4, 4",C3,76.1
B-D-GLCP," 4, 4",C4,80.5
B-D-GLCP," 4, 4",C5,74.9
