Residual,Connection,Atom,Shift
A-D-MANP, ,H1,5.11
A-D-MANP, ,H2,4.01
A-D-MANP, ,H3,3.98
A-D-MANP, ,H4,3.84
A-D-MANP, ,H5,3.7
A-D-MANP, ,H6 a,3.78
A-D-MANP, ,H6 b,3.87
A-D-GLCPA,2,H1,5.42
A-D-GLCPA,2,H2,3.43
A-D-GLCPA,2,H3,3.87
A-D-GLCPA,2,H4,3.79
A-D-GLCPA,2,H5,4.28
ME," 2, 2",H1,3.56
B-D-XYLP," 2, 4",H1,4.76
B-D-XYLP," 2, 4",H2,4.84
B-D-XYLP," 2, 4",H3,5.16
B-D-XYLP," 2, 4",H4,4.07
B-D-XYLP," 2, 4",H5,3.56
B-D-XYLP," 2, 4",H6,4.23
B-D-GLCPA," 2, 4, 4",H1,4.58
B-D-GLCPA," 2, 4, 4",H2,3.27
B-D-GLCPA," 2, 4, 4",H3,3.65
B-D-GLCPA," 2, 4, 4",H4,3.74
B-D-GLCPA," 2, 4, 4",H5,3.97
B-D-GLCPNAC," 2, 4, 4, 4",H1,4.56
B-D-GLCPNAC," 2, 4, 4, 4",H2,3.77
B-D-GLCPNAC," 2, 4, 4, 4",H3,3.67
B-D-GLCPNAC," 2, 4, 4, 4",H4,3.41
B-D-GLCPNAC," 2, 4, 4, 4",H5,3.99
ME," 2, 4, 4, 4, 4",H1,3.53
A-D-RHAP,4,H1,5
A-D-RHAP,4,H2,3.62
A-D-RHAP,4,H3,3.78
A-D-RHAP,4,H4,3.4
A-D-RHAP,4,H5,4
A-D-RHAP,4,H6,1.25
A-D-RHAP,4,H22,3.43
ME," 4, 2",H1,3.43
A-D-MANP, ,C1,99.3
A-D-MANP, ,C2,80.9
A-D-MANP, ,C3,69.7
A-D-MANP, ,C4,76.9
A-D-MANP, ,C5,73
A-D-MANP, ,C6,61.4
A-D-GLCPA,2,C1,98.6
A-D-GLCPA,2,C2,80.9
A-D-GLCPA,2,C3,71
A-D-GLCPA,2,C4,80.2
A-D-GLCPA,2,C5,71.1
A-D-GLCPA,2,C6,173.5
ME," 2, 2",C1,59
B-D-XYLP," 2, 4",C1,100.9
B-D-XYLP," 2, 4",C2,71.9
B-D-XYLP," 2, 4",C3,73.4
B-D-XYLP," 2, 4",C4,76.8
B-D-XYLP," 2, 4",C5,63.3
B-D-GLCPA," 2, 4, 4",C1,103.6
B-D-GLCPA," 2, 4, 4",C2,72.9
B-D-GLCPA," 2, 4, 4",C3,74.1
B-D-GLCPA," 2, 4, 4",C4,81.1
B-D-GLCPA," 2, 4, 4",C5,74.7
B-D-GLCPA," 2, 4, 4",C6,171.7
B-D-GLCPNAC," 2, 4, 4, 4",C1,101.9
B-D-GLCPNAC," 2, 4, 4, 4",C2,55.8
B-D-GLCPNAC," 2, 4, 4, 4",C3,73.4
B-D-GLCPNAC," 2, 4, 4, 4",C4,82.3
B-D-GLCPNAC," 2, 4, 4, 4",C5,74
B-D-GLCPNAC," 2, 4, 4, 4",C6,173.5
ME," 2, 4, 4, 4, 4",C1,61
A-D-RHAP,4,C1,98.6
A-D-RHAP,4,C2,81.1
A-D-RHAP,4,C3,70.6
A-D-RHAP,4,C4,72.9
A-D-RHAP,4,C5,69.7
A-D-RHAP,4,C6,17.1
ME," 4, 2",C1,59.2
