Residual,Connection,Atom,Shift
b-D-Rhap," 2,until",H1,4.8
b-D-Rhap," 2,until",H2,4.11
b-D-Rhap," 2,until",H3,3.71
b-D-Rhap," 2,until",H4,3.44
b-D-Rhap," 2,until",H5,3.43
b-D-Rhap," 2,until",CH3,1.34
a-D-Rhap," 2,2,until",H1,5.25
a-D-Rhap," 2,2,until",H2,4.23
a-D-Rhap," 2,2,until",H3,4.11
a-D-Rhap," 2,2,until",H4,3.61
a-D-Rhap," 2,2,until",H5,4.21
a-D-Rhap," 2,2,until",CH3,1.28
a-D-Rhap," 3,2,2,until",H1,5.14
a-D-Rhap," 3,2,2,until",H2,4.23
a-D-Rhap," 3,2,2,until",H3,3.92
a-D-Rhap," 3,2,2,until",H4,3.56
a-D-Rhap," 3,2,2,until",H5,3.79
a-D-Rhap," 3,2,2,until",CH3,1.34
a-D-Xylf," 2,2,2,until",H1,5.28
a-D-Xylf," 2,2,2,until",H2,4.11
a-D-Xylf," 2,2,2,until",H3,4.36
a-D-Xylf," 2,2,2,until",H4,4.25
a-D-Xylf," 2,2,2,until",H51,3.77
a-D-Xylf," 2,2,2,until",H52,3.69
b-D-Rhap," 2,until",C1,97.6
b-D-Rhap," 2,until",C2,78.4
b-D-Rhap," 2,until",C3,74.1
b-D-Rhap," 2,until",C4,73.4
b-D-Rhap," 2,until",C5,73.2
b-D-Rhap," 2,until",C6,17.3
a-D-Rhap," 2,2,until",C1,101.1
a-D-Rhap," 2,2,until",C2,78.1
a-D-Rhap," 2,2,until",C3,77.2
a-D-Rhap," 2,2,until",C4,72.9
a-D-Rhap," 2,2,until",C5,69.8
a-D-Rhap," 2,2,until",C6,17.6
a-D-Rhap," 3,2,2,until",C1,102.3
a-D-Rhap," 3,2,2,until",C2,68.1
a-D-Rhap," 3,2,2,until",C3,78.1
a-D-Rhap," 3,2,2,until",C4,71.2
a-D-Rhap," 3,2,2,until",C5,70.2
a-D-Rhap," 3,2,2,until",C6,17.8
a-D-Xylf," 2,2,2,until",C1,103
a-D-Xylf," 2,2,2,until",C2,78.4
a-D-Xylf," 2,2,2,until",C3,75.8
a-D-Xylf," 2,2,2,until",C4,79.2
a-D-Xylf," 2,2,2,until",C5,61.3
