Residual,Connection,Atom,Shift
A-L-ARAF, ,H1,5.17
A-L-ARAF,2,H1,5.11
A-L-ARAF,2,H2,4.055
A-L-ARAF,2,H3,3.885
A-L-ARAF,2,H4,4
A-L-ARAF,2,H51,3.76
A-L-ARAF,2,H52,3.66
A-L-ARAF,3,H1,5.11
A-L-ARAF,3,H2,4.055
A-L-ARAF,3,H3,3.885
A-L-ARAF,3,H4,4
A-L-ARAF,3,H51,3.76
A-L-ARAF,3,H52,3.66
A-L-ARAF,5,H1,5.01
A-L-ARAF,5,H2,4.05
A-L-ARAF,5,H3,3.93
A-L-ARAF,5,H4,4.13
A-L-ARAF,5,H51,3.8
A-L-ARAF,5,H52,3.73
A-L-ARAF," 5, 5",H1,5.17
A-L-ARAF," 5, 5",H2,4.085
A-L-ARAF," 5, 5",H3,4.085
A-L-ARAF," 5, 5",H4,4.215
A-L-ARAF," 5, 5, 2",H1,5.11
A-L-ARAF," 5, 5, 2",H2,4.055
A-L-ARAF," 5, 5, 2",H3,3.885
A-L-ARAF," 5, 5, 2",H4,4
A-L-ARAF," 5, 5, 2",H51,3.76
A-L-ARAF," 5, 5, 2",H52,3.66
A-L-ARAF," 5, 5, 5",H1,5.01
A-L-ARAF," 5, 5, 5, 3",H1,5.11
A-L-ARAF," 5, 5, 5, 3",H2,4.055
A-L-ARAF," 5, 5, 5, 3",H3,3.885
A-L-ARAF," 5, 5, 5, 3",H4,4
A-L-ARAF," 5, 5, 5, 3",H51,3.76
A-L-ARAF," 5, 5, 5, 3",H52,3.66
A-L-ARAF, ,C1,107.2
A-L-ARAF, ,C2,87.67
A-L-ARAF, ,C3,75.98
A-L-ARAF, ,C4,79.88
A-L-ARAF, ,C5,67.2
A-L-ARAF,2,C1,107.9
A-L-ARAF,2,C2,82.13
A-L-ARAF,2,C3,77.33
A-L-ARAF,2,C4,84.81
A-L-ARAF,2,C5,61.9
A-L-ARAF,3,C1,107.9
A-L-ARAF,3,C2,82.13
A-L-ARAF,3,C3,77.33
A-L-ARAF,3,C4,84.81
A-L-ARAF,3,C5,61.9
A-L-ARAF,5,C1,108.3
A-L-ARAF,5,C2,81.59
A-L-ARAF,5,C3,77.5
A-L-ARAF,5,C4,83.12
A-L-ARAF,5,C5,67.65
A-L-ARAF," 5, 5",C1,107.2
A-L-ARAF," 5, 5, 2",C1,107.9
A-L-ARAF," 5, 5, 2",C2,82.13
A-L-ARAF," 5, 5, 2",C3,77.33
A-L-ARAF," 5, 5, 2",C4,84.81
A-L-ARAF," 5, 5, 2",C5,61.9
A-L-ARAF," 5, 5, 5",C1,108.3
A-L-ARAF," 5, 5, 5",C5,67.65
A-L-ARAF," 5, 5, 5, 3",C1,107.9
A-L-ARAF," 5, 5, 5, 3",C2,8.13
A-L-ARAF," 5, 5, 5, 3",C3,77.33
A-L-ARAF," 5, 5, 5, 3",C4,84.81
A-L-ARAF," 5, 5, 5, 3",C5,61.9
