Residual,Connection,Atom,Shift
B-D-GALPNAC, ,H1,4.6
B-D-GALPNAC, ,H2,4.04
B-D-GALPNAC, ,H3,3.83
B-D-GALPNAC, ,H4,4.11
B-D-GALPNAC, ,H5,3.67
B-D-GALPNAC, ,H6,3.8
A-D-GLCPNAC,3,H1,5
A-D-GLCPNAC,3,H2,4.1
A-D-GLCPNAC,3,H3,3.75
A-D-GLCPNAC,3,H4,3.96
A-D-GLCPNAC,3,H5,3.74
A-D-GLCPNAC,3,H61,4.03
A-D-GLCPNAC,3,H62,3.75
A-D-GALP," 3, 6",H1,5
A-D-GALP," 3, 6",H2,3.86
A-D-GALP," 3, 6",H3,3.89
A-D-GALP," 3, 6",H4,4.03
A-D-GALP," 3, 6",H5,3.74
A-D-GALP," 3, 6",H6,3.76
B-D-GALPNAC, ,C1,101.99
B-D-GALPNAC, ,C2,52.23
B-D-GALPNAC, ,C3,75.78
B-D-GALPNAC, ,C4,64.54
B-D-GALPNAC, ,C5,76.1
B-D-GALPNAC, ,C6,62.01
A-D-GLCPNAC,3,C1,94.42
A-D-GLCPNAC,3,C2,53.02
A-D-GLCPNAC,3,C3,81.26
A-D-GLCPNAC,3,C4,72.07
A-D-GLCPNAC,3,C5,69.59
A-D-GLCPNAC,3,C6,66.77
A-D-GALP," 3, 6",C1,99.54
A-D-GALP," 3, 6",C2,69.7
A-D-GALP," 3, 6",C3,70.78
A-D-GALP," 3, 6",C4,70.48
A-D-GALP," 3, 6",C5,72.24
A-D-GALP," 3, 6",C6,62.22
