Residual,Connection,Atom,Shift
B-D-GALP, ,H1,4.699
B-D-GALP, ,H2,3.79
B-D-GALP, ,H3,3.79
B-D-GALP, ,H4,4.13
B-D-GALP, ,H5,3.69
B-D-GALP, ,H61,3.75
B-D-GALP, ,H62,3.75
A-D-GALP,3,H1,5.17
A-D-GALP,3,H2,3.99
A-D-GALP,3,H3,4.1
A-D-GALP,3,H4,4.06
A-D-GALP,3,H5,4.24
A-D-GALP,3,H61,3.76
A-D-GALP,3,H62,3.76
A-L-RHAP," 3, 2",H1,5.245
A-L-RHAP," 3, 2",H2,4.1
A-L-RHAP," 3, 2",H3,3.9
A-L-RHAP," 3, 2",H4,3.506
A-L-RHAP," 3, 2",H5,3.72
A-L-RHAP," 3, 2",H6,1.33
A-L-RHAP," 3, 2, 2",H1,5.05
A-L-RHAP," 3, 2, 2",H2,4.26
A-L-RHAP," 3, 2, 2",H3,3.86
A-L-RHAP," 3, 2, 2",H4,3.59
A-L-RHAP," 3, 2, 2",H5,3.78
A-L-RHAP," 3, 2, 2",H6,1.31
A-D-GALP," 3, 2, 2, 3",H1,5.16
A-D-GALP," 3, 2, 2, 3",H2,4.09
A-D-GALP," 3, 2, 2, 3",H3,4.11
A-D-GALP," 3, 2, 2, 3",H4,4.28
A-D-GALP," 3, 2, 2, 3",H5,4.381
A-D-GALP," 3, 2, 2, 3",H61,3.9
A-D-GALP," 3, 2, 2, 3",H62,3.71
B-D-GALP," 3, 2, 2, 3, 3",H1,4.699
B-D-GALP," 3, 2, 2, 3, 3",H2,3.79
B-D-GALP," 3, 2, 2, 3, 3",H3,3.79
B-D-GALP," 3, 2, 2, 3, 3",H4,4.13
B-D-GALP," 3, 2, 2, 3, 3",H5,3.69
B-D-GALP," 3, 2, 2, 3, 3",H61,3.75
B-D-GALP," 3, 2, 2, 3, 3",H62,3.75
A-D-GALP," 3, 2, 2, 3, 3, 3",H1,5.17
A-D-GALP," 3, 2, 2, 3, 3, 3",H2,3.99
A-D-GALP," 3, 2, 2, 3, 3, 3",H3,4.1
A-D-GALP," 3, 2, 2, 3, 3, 3",H4,4.06
A-D-GALP," 3, 2, 2, 3, 3, 3",H5,4.24
A-D-GALP," 3, 2, 2, 3, 3, 3",H61,3.76
A-D-GALP," 3, 2, 2, 3, 3, 3",H62,3.76
b-D-Galf2Ac," 3, 2, 2, 3, 6",H1,5.03
b-D-Galf2Ac," 3, 2, 2, 3, 6",H2,4.09
b-D-Galf2Ac," 3, 2, 2, 3, 6",H3,4.06
b-D-Galf2Ac," 3, 2, 2, 3, 6",H4,3.99
b-D-Galf2Ac," 3, 2, 2, 3, 6",H5,3.84
b-D-Galf2Ac," 3, 2, 2, 3, 6",H61,3.73
b-D-Galf2Ac," 3, 2, 2, 3, 6",H62,3.66
B-D-GALP, ,C1,104.8
B-D-GALP, ,C2,70.2
B-D-GALP, ,C3,78.3
B-D-GALP, ,C4,66.1
B-D-GALP, ,C5,75.3
B-D-GALP, ,C6,61.4
A-D-GALP,3,C1,96
A-D-GALP,3,C2,74.5
A-D-GALP,3,C3,69.8
A-D-GALP,3,C4,70.2
A-D-GALP,3,C5,71.5
A-D-GALP,3,C6,61.4
A-L-RHAP," 3, 2",C1,100.9
A-L-RHAP," 3, 2",C2,81.6
A-L-RHAP," 3, 2",C6,17
A-L-RHAP," 3, 2, 2",C1,102.3
A-L-RHAP," 3, 2, 2",C2,67.7
A-L-RHAP," 3, 2, 2",C3,77.3
A-L-RHAP," 3, 2, 2",C4,71.2
A-L-RHAP," 3, 2, 2",C5,69.7
A-L-RHAP," 3, 2, 2",C6,17
A-D-GALP," 3, 2, 2, 3",C1,97
A-D-GALP," 3, 2, 2, 3",C2,67.9
A-D-GALP," 3, 2, 2, 3",C3,79.5
A-D-GALP," 3, 2, 2, 3",C4,69.6
A-D-GALP," 3, 2, 2, 3",C5,69.7
A-D-GALP," 3, 2, 2, 3",C6,66.9
B-D-GALP," 3, 2, 2, 3, 3",C1,104.8
B-D-GALP," 3, 2, 2, 3, 3",C2,70.2
B-D-GALP," 3, 2, 2, 3, 3",C3,78.3
B-D-GALP," 3, 2, 2, 3, 3",C4,66.1
B-D-GALP," 3, 2, 2, 3, 3",C5,75.3
B-D-GALP," 3, 2, 2, 3, 3",C6,61.4
A-D-GALP," 3, 2, 2, 3, 3, 3",C1,96
A-D-GALP," 3, 2, 2, 3, 3, 3",C2,74.5
A-D-GALP," 3, 2, 2, 3, 3, 3",C3,69.8
A-D-GALP," 3, 2, 2, 3, 3, 3",C4,70.2
A-D-GALP," 3, 2, 2, 3, 3, 3",C5,71.5
A-D-GALP," 3, 2, 2, 3, 3, 3",C6,61.4
b-D-Galf2Ac," 3, 2, 2, 3, 6",C1,108.1
b-D-Galf2Ac," 3, 2, 2, 3, 6",C2,78.4
b-D-Galf2Ac," 3, 2, 2, 3, 6",C3,77.5
b-D-Galf2Ac," 3, 2, 2, 3, 6",C4,84
b-D-Galf2Ac," 3, 2, 2, 3, 6",C5,71.5
b-D-Galf2Ac," 3, 2, 2, 3, 6",C6,63.3
