Residual,Connection,Atom,Shift
b-D-Glcp," 4,until",H1,4.544
b-D-Glcp," 4,until",H2,3.346
b-D-Glcp," 4,until",H3,3.63
b-D-Glcp," 4,until",H4,3.66
b-D-Glcp," 4,until",H5,3.6
b-D-Glcp," 4,until",H61,3.982
b-D-Glcp," 4,until",H62,3.816
b-D-Galp," 4,4,until",H1,4.528
b-D-Galp," 4,4,until",H2,3.77
b-D-Galp," 4,4,until",H3,3.9
b-D-Galp," 4,4,until",H4,4.278
b-D-Galp," 4,4,until",H5,3.79
b-D-Galp," 4,4,until",H61,3.89
b-D-Galp," 4,4,until",H62,3.82
a-D-Glcp," 4,4,4,until",H1,4.961
a-D-Glcp," 4,4,4,until",H2,3.525
a-D-Glcp," 4,4,4,until",H3,3.74
a-D-Glcp," 4,4,4,until",H4,3.63
a-D-Glcp," 4,4,4,until",H5,4.225
a-D-Glcp," 4,4,4,until",H61,4.145
a-D-Glcp," 4,4,4,until",H62,3.9
b-D-GlcpA," 6,4,4,4,until",H1,4.492
b-D-GlcpA," 6,4,4,4,until",H2,3.442
b-D-GlcpA," 6,4,4,4,until",H3,3.63
b-D-GlcpA," 6,4,4,4,until",H4,3.8
b-D-GlcpA," 6,4,4,4,until",H5,3.84
b-D-GlcpN," 3,4,4,until",H1,4.854
b-D-GlcpN," 3,4,4,until",H2,2.937
b-D-GlcpN," 3,4,4,until",H3,3.64
b-D-GlcpN," 3,4,4,until",H4,3.379
b-D-GlcpN," 3,4,4,until",H5,3.478
b-D-GlcpN," 3,4,4,until",H61,3.913
b-D-GlcpN," 3,4,4,until",H62,3.71
b-D-Glcp," 4,until",C1,102.83
b-D-Glcp," 4,until",C2,73.87
b-D-Glcp," 4,until",C3,75.07
b-D-Glcp," 4,until",C4,79.5
b-D-Glcp," 4,until",C5,75.71
b-D-Glcp," 4,until",C6,61.07
b-D-Galp," 4,4,until",C1,103.77
b-D-Galp," 4,4,until",C2,71.3
b-D-Galp," 4,4,until",C3,82.29
b-D-Galp," 4,4,until",C4,76.71
b-D-Galp," 4,4,until",C5,76.26
b-D-Galp," 4,4,until",C6,60.92
a-D-Glcp," 4,4,4,until",C1,100.18
a-D-Glcp," 4,4,4,until",C2,72.6
a-D-Glcp," 4,4,4,until",C3,73.44
a-D-Glcp," 4,4,4,until",C4,69.69
a-D-Glcp," 4,4,4,until",C5,71.3
a-D-Glcp," 4,4,4,until",C6,68.72
b-D-GlcpA," 6,4,4,4,until",C1,103.08
b-D-GlcpA," 6,4,4,4,until",C2,73.52
b-D-GlcpA," 6,4,4,4,until",C3,75.22
b-D-GlcpA," 6,4,4,4,until",C4,81.03
b-D-GlcpA," 6,4,4,4,until",C5,76.71
b-D-GlcpA," 6,4,4,4,until",C6,175.7
b-D-GlcpNAc," 3,4,4,until",C1,102.13
b-D-GlcpNAc," 3,4,4,until",C2,57.24
b-D-GlcpNAc," 3,4,4,until",C3,73.34
b-D-GlcpNAc," 3,4,4,until",C4,71.04
b-D-GlcpNAc," 3,4,4,until",C5,77.24
b-D-GlcpNAc," 3,4,4,until",C6,61.86
