Residual,Connection,Atom,Shift
a-L-Rhap," 3,until",H1,4.84
a-L-Rhap," 3,until",H2,4.16
a-L-Rhap," 3,until",H3,3.82
a-L-Rhap," 3,until",H4,3.27
a-L-Rhap," 3,until",H5,3.65
a-L-Rhap," 3,until",CH3,1.22
a-D-Glcp," 3,3,until",H1,5.05
a-D-Glcp," 3,3,until",H2,3.63
a-D-Glcp," 3,3,until",H3,3.74
a-D-Glcp," 3,3,until",H4,3.42
a-D-Glcp," 3,3,until",H5,3.95
a-D-Glcp," 3,3,until",H61,3.76
a-D-Glcp," 3,3,until",H62,3.69
b-D-GlcpNAc," 2,3,until",H1,4.71
b-D-GlcpNAc," 2,3,until",H2,3.84
b-D-GlcpNAc," 2,3,until",H3,3.51
b-D-GlcpNAc," 2,3,until",H4,3.45
b-D-GlcpNAc," 2,3,until",H5,3.37
b-D-GlcpNAc," 2,3,until",H61,3.88
b-D-GlcpNAc," 2,3,until",H62,3.68
a-L-FucpNAc," 3,2,3,until",H1,4.97
a-L-FucpNAc," 3,2,3,until",H2,4.29
a-L-FucpNAc," 3,2,3,until",H3,3.86
a-L-FucpNAc," 3,2,3,until",H4,3.81
a-L-FucpNAc," 3,2,3,until",H5,4.34
a-L-FucpNAc," 3,2,3,until",CH3,1.15
a-D-Glcp," 3,3,2,3,until",H1,4.97
a-D-Glcp," 3,3,2,3,until",H2,3.43
a-D-Glcp," 3,3,2,3,until",H3,3.66
a-D-Glcp," 3,3,2,3,until",H4,3.37
a-D-Glcp," 3,3,2,3,until",H5,3.83
a-D-Glcp," 3,3,2,3,until",H61,3.83
a-D-Glcp," 3,3,2,3,until",H62,3.65
a-L-Rhap," 3,until",C1,100.5
a-L-Rhap," 3,until",C2,75.1
a-L-Rhap," 3,until",C3,75.6
a-L-Rhap," 3,until",C4,71.8
a-L-Rhap," 3,until",C5,70
a-L-Rhap," 3,until",C6,17.5
a-D-Glcp," 3,3,until",C1,96.1
a-D-Glcp," 3,3,until",C2,72.4
a-D-Glcp," 3,3,until",C3,74.2
a-D-Glcp," 3,3,until",C4,70.6
a-D-Glcp," 3,3,until",C5,72.48
a-D-Glcp," 3,3,until",C6,61.6
b-D-GlcpNAc," 2,3,until",C1,102.78
b-D-GlcpNAc," 2,3,until",C2,56.3
b-D-GlcpNAc," 2,3,until",C3,80
b-D-GlcpNAc," 2,3,until",C4,69.7
b-D-GlcpNAc," 2,3,until",C5,76.8
b-D-GlcpNAc," 2,3,until",C6,61.8
a-L-FucpNAc," 3,2,3,until",C1,98.9
a-L-FucpNAc," 3,2,3,until",C2,48.98
a-L-FucpNAc," 3,2,3,until",C3,77.5
a-L-FucpNAc," 3,2,3,until",C4,72.1
a-L-FucpNAc," 3,2,3,until",C5,67.7
a-L-FucpNAc," 3,2,3,until",C6,16.2
a-D-Glcp," 3,3,2,3,until",C1,101.4
a-D-Glcp," 3,3,2,3,until",C2,72.4
a-D-Glcp," 3,3,2,3,until",C3,73.8
a-D-Glcp," 3,3,2,3,until",C4,70.5
a-D-Glcp," 3,3,2,3,until",C5,72
a-D-Glcp," 3,3,2,3,until",C6,67.4
