Residual,Connection,Atom,Shift
B-D-GLCPNAC, ,H1,4.59
B-D-GLCPNAC, ,H2,3.86
B-D-GLCPNAC, ,H3,3.77
B-D-GLCPNAC, ,H4,3.77
B-D-GLCPNAC, ,H5,3.5
B-D-GLCPNAC, ,H61,3.92
B-D-GLCPNAC, ,H62,3.8
A-D-GALP,3,H1,5.46
A-D-GALP,3,H2,3.96
A-D-GALP,3,H3,3.85
A-D-GALP,3,H4,4.28
A-D-GALP,3,H5,3.94
A-D-GALP,3,H61,3.81
A-D-GALP,3,H62,3.76
B-D-GLCPNAC," 3, 3",H1,4.65
B-D-GLCPNAC," 3, 3",H2,3.62
B-D-GLCPNAC," 3, 3",H3,3.58
B-D-GLCPNAC," 3, 3",H4,3.44
B-D-GLCPNAC," 3, 3",H5,3.44
B-D-GLCPNAC," 3, 3",H61,3.94
B-D-GLCPNAC," 3, 3",H62,3.77
A-D-GLCP," 3, 4",H1,4.95
A-D-GLCP," 3, 4",H2,3.48
A-D-GLCP," 3, 4",H3,3.7
A-D-GLCP," 3, 4",H4,3.46
A-D-GLCP," 3, 4",H5,4.26
A-D-GLCP," 3, 4",H61,4.16
A-D-GLCP," 3, 4",H62,3.95
B-D-GLCPNAC," 3, 4, 6",H1,4.59
B-D-GLCPNAC," 3, 4, 6",H2,3.86
B-D-GLCPNAC," 3, 4, 6",H3,3.77
B-D-GLCPNAC," 3, 4, 6",H4,3.77
B-D-GLCPNAC," 3, 4, 6",H5,3.5
B-D-GLCPNAC," 3, 4, 6",H61,3.92
B-D-GLCPNAC," 3, 4, 6",H62,3.8
A-D-GALP," 3, 4, 6, 3",H1,5.46
A-D-GALP," 3, 4, 6, 3",H2,3.96
A-D-GALP," 3, 4, 6, 3",H3,3.85
A-D-GALP," 3, 4, 6, 3",H4,4.28
A-D-GALP," 3, 4, 6, 3",H5,3.94
A-D-GALP," 3, 4, 6, 3",H61,3.61
A-D-GALP," 3, 4, 6, 3",H62,3.76
B-D-GLCPNAC, ,C1,102.4
B-D-GLCPNAC, ,C2,55.2
B-D-GLCPNAC, ,C3,80.3
B-D-GLCPNAC, ,C4,71.8
B-D-GLCPNAC, ,C5,76.6
B-D-GLCPNAC, ,C6,61.6
A-D-GALP,3,C1,100
A-D-GALP,3,C2,69.1
A-D-GALP,3,C3,79.4
A-D-GALP,3,C4,76.9
A-D-GALP,3,C5,72.7
A-D-GALP,3,C6,60.5
B-D-GLCPNAC," 3, 3",C1,104.3
B-D-GLCPNAC," 3, 3",C2,56.8
B-D-GLCPNAC," 3, 3",C3,75.3
B-D-GLCPNAC," 3, 3",C4,71.35
B-D-GLCPNAC," 3, 3",C5,76.7
B-D-GLCPNAC," 3, 3",C6,62.1
A-D-GLCP," 3, 4",C1,100
A-D-GLCP," 3, 4",C2,73.2
A-D-GLCP," 3, 4",C3,73.9
A-D-GLCP," 3, 4",C4,70.2
A-D-GLCP," 3, 4",C5,71.2
A-D-GLCP," 3, 4",C6,68.8
B-D-GLCPNAC," 3, 4, 6",C1,102.4
B-D-GLCPNAC," 3, 4, 6",C2,55.2
B-D-GLCPNAC," 3, 4, 6",C3,80.3
B-D-GLCPNAC," 3, 4, 6",C4,71.8
B-D-GLCPNAC," 3, 4, 6",C5,76.6
B-D-GLCPNAC," 3, 4, 6",C6,61.6
A-D-GALP," 3, 4, 6, 3",C1,100
A-D-GALP," 3, 4, 6, 3",C2,69.1
A-D-GALP," 3, 4, 6, 3",C3,76.4
A-D-GALP," 3, 4, 6, 3",C4,76.9
A-D-GALP," 3, 4, 6, 3",C5,72.7
A-D-GALP," 3, 4, 6, 3",C6,60.5
