Residual,Connection,Atom,Shift
A-L-RHAP, ,H1,5
A-L-RHAP, ,H2,4.19
A-L-RHAP, ,H3,4
A-L-RHAP, ,H4,3.6
A-L-RHAP, ,H5,3.78
A-L-RHAP, ,H6,1.38
A-L-RHAP,3,H1,5.2
A-L-RHAP,3,H2,4.13
A-L-RHAP,3,H3,3.99
A-L-RHAP,3,H4,3.52
A-L-RHAP,3,H5,3.93
A-L-RHAP,3,H6,1.34
B-L-XYLP," 3, 2",H1,4.32
B-L-XYLP," 3, 2",H2,3.38
B-L-XYLP," 3, 2",H3,3.46
B-L-XYLP," 3, 2",H4,3.7
B-L-XYLP," 3, 2",H5,3.25
B-L-XYLP," 3, 2",H6,4.1
A-L-RHAP," 3, 3",H1,5.2
A-L-RHAP," 3, 3",H2,4.09
A-L-RHAP," 3, 3",H3,3.94
A-L-RHAP," 3, 3",H4,3.53
A-L-RHAP," 3, 3",H5,3.94
A-L-RHAP," 3, 3",H6,1.35
A-L-RHAP, ,C1,102.9
A-L-RHAP, ,C2,71.3
A-L-RHAP, ,C3,77.3
A-L-RHAP, ,C4,72.8
A-L-RHAP, ,C5,70.7
A-L-RHAP, ,C6,17.9
A-L-RHAP,3,C1,101.8
A-L-RHAP,3,C2,79
A-L-RHAP,3,C3,77.3
A-L-RHAP,3,C4,73.5
A-L-RHAP,3,C5,70.6
A-L-RHAP,3,C6,18.1
B-L-XYLP," 3, 2",C1,104.6
B-L-XYLP," 3, 2",C2,74
B-L-XYLP," 3, 2",C3,77.1
B-L-XYLP," 3, 2",C4,70.7
B-L-XYLP," 3, 2",C5,66.7
A-L-RHAP," 3, 3",C1,102.3
A-L-RHAP," 3, 3",C2,79.3
A-L-RHAP," 3, 3",C3,71.4
A-L-RHAP," 3, 3",C4,73.7
A-L-RHAP," 3, 3",C5,70.6
A-L-RHAP," 3, 3",C6,17.9
