Residual,Connection,Atom,Shift
b-L-Rhap," 3,until",H1,4.852
b-L-Rhap," 3,until",H2,4.271
b-L-Rhap," 3,until",H3,3.66
b-L-Rhap," 3,until",H4,3.52
b-L-Rhap," 3,until",H5,3.42
b-L-Rhap," 3,until",CH3,1.344
a-D-Glcp," 3,3,until",H1,5.075
a-D-Glcp," 3,3,until",H2,3.76
a-D-Glcp," 3,3,until",H3,4
a-D-Glcp," 3,3,until",H4,3.9
a-D-Glcp," 3,3,until",H5,4.2
a-D-Glcp," 3,3,until",H6,4.19
a-D-Glcp," 3,3,until",H6',4
b-D-Glcp," 6,3,3,until",H1,4.479
b-D-Glcp," 6,3,3,until",H2,3.311
b-D-Glcp," 6,3,3,until",H3,3.51
b-D-Glcp," 6,3,3,until",H4,3.43
b-D-Glcp," 6,3,3,until",H5,3.45
b-D-Glcp," 6,3,3,until",H6,3.92
b-D-Glcp," 6,3,3,until",H6',3.74
b-D-Glcp," 4,3,3,until",H1,4.58
b-D-Glcp," 4,3,3,until",H2,3.27
b-D-Glcp," 4,3,3,until",H3,3.65
b-D-Glcp," 4,3,3,until",H4,3.6
b-D-Glcp," 4,3,3,until",H5,3.49
b-D-Glcp," 4,3,3,until",H6,3.79
b-D-Glcp," 4,3,3,until",H6',3.84
a-L-Rhap," 3,3,3,until",H1,5.207
a-L-Rhap," 3,3,3,until",H2,4.062
a-L-Rhap," 3,3,3,until",H3,3.87
a-L-Rhap," 3,3,3,until",H4,3.45
a-L-Rhap," 3,3,3,until",H5,4.383
a-L-Rhap," 3,3,3,until",CH3,1.267
b-L-Rhap," 3,until",C1,101.2
b-L-Rhap," 3,until",C2,68.15
b-L-Rhap," 3,until",C3,79.01
b-L-Rhap," 3,until",C4,71.06
b-L-Rhap," 3,until",C5,72.9
b-L-Rhap," 3,until",C6,17.34
a-D-Glcp," 3,3,until",C1,96.49
a-D-Glcp," 3,3,until",C2,72.99
a-D-Glcp," 3,3,until",C3,77.1
a-D-Glcp," 3,3,until",C4,74.06
a-D-Glcp," 3,3,until",C5,70.98
a-D-Glcp," 3,3,until",C6,67.61
b-D-Glcp," 6,3,3,until",C1,103.09
b-D-Glcp," 6,3,3,until",C2,73.78
b-D-Glcp," 6,3,3,until",C3,76.68
b-D-Glcp," 6,3,3,until",C4,70.53
b-D-Glcp," 6,3,3,until",C5,76.59
b-D-Glcp," 6,3,3,until",C6,61.61
b-D-Glcp," 4,3,3,until",C1,102.2
b-D-Glcp," 4,3,3,until",C2,74.45
b-D-Glcp," 4,3,3,until",C3,76.22
b-D-Glcp," 4,3,3,until",C4,77.83
b-D-Glcp," 4,3,3,until",C5,75.27
b-D-Glcp," 4,3,3,until",C6,61.83
a-L-Rhap," 3,3,3,until",C1,101.58
a-L-Rhap," 3,3,3,until",C2,71.1
a-L-Rhap," 3,3,3,until",C3,71.01
a-L-Rhap," 3,3,3,until",C4,72.9
a-L-Rhap," 3,3,3,until",C5,69.06
a-L-Rhap," 3,3,3,until",C6,17.32
