Residual,Connection,Atom,Shift,Residual Num
A-D-GALNAC, ,H1,5.0,1
A-D-GALNAC, ,H2,4.37,1
A-D-GALNAC, ,H3,4.15,1
A-D-GALNAC, ,H4,4.35,1
A-D-GALNAC, ,H5,4.37,1
A-D-GALNAC, ,H6,3.72,1
A-D-GALNAC, ,NAc,2.19,1
B-D-GALP,3,H1,4.71,2
B-D-GALP,3,H2,3.83,2
B-D-GALP,3,H3,3.83,2
B-D-GALP,3,H4,4.57,2
B-D-GALP,3,H5,3.75,2
B-D-GALP,3,H61,4.28,2
B-D-GALP,3,H62,4.42,2
B-D-GALPNAC," 3, 2",H1,4.83,3
B-D-GALPNAC," 3, 2",H2,4.08,3
B-D-GALPNAC," 3, 2",H3,3.81,3
B-D-GALPNAC," 3, 2",H4,4.08,3
B-D-GALPNAC," 3, 2",H5,3.57,3
B-D-GALPNAC," 3, 2",H61,3.74,3
B-D-GALPNAC," 3, 2",H62,3.84,3
B-D-GALPNAC," 3, 2",NAc,2.07,3
A-D-GALPNAC," 3, 2, 3",H1,5.13,4
A-D-GALPNAC," 3, 2, 3",H2,4.31,4
A-D-GALPNAC," 3, 2, 3",H3,3.91,4
A-D-GALPNAC," 3, 2, 3",H4,4.08,4
A-D-GALPNAC," 3, 2, 3",H5,3.94,4
A-D-GALPNAC," 3, 2, 3",H61,3.73,4
A-D-GALPNAC," 3, 2, 3",H62,3.78,4
A-D-GALPNAC," 3, 2, 3",NAc,2.06,4
A-D-GALNAC, ,C1,99.2,1
A-D-GALNAC, ,C2,49.8,1
A-D-GALNAC, ,C3,77.6,1
A-D-GALNAC, ,C4,69.1,1
A-D-GALNAC, ,C5,71.4,1
A-D-GALNAC, ,C6,61.5,1
A-D-GALNAC, ,NAc,23.3,1
A-D-GALNAC, ,CO,175.0,1
B-D-GALP,3,C1,103.0,2
B-D-GALP,3,C2,78.0,2
B-D-GALP,3,C3,73.5,2
B-D-GALP,3,C4,77.2,2
B-D-GALP,3,C5,68.0,2
B-D-GALP,3,C6,69.2,2
B-D-GALPNAC," 3, 2",C1,102.8,3
B-D-GALPNAC," 3, 2",C2,51.8,3
B-D-GALPNAC," 3, 2",C3,76.5,3
B-D-GALPNAC," 3, 2",C4,65.1,3
B-D-GALPNAC," 3, 2",C5,75.8,3
B-D-GALPNAC," 3, 2",C6,62.1,3
B-D-GALPNAC," 3, 2",NAc,23.2,3
B-D-GALPNAC," 3, 2",CO,175.4,3
A-D-GALPNAC," 3, 2, 3",C1,94.9,4
A-D-GALPNAC," 3, 2, 3",C2,50.6,4
A-D-GALPNAC," 3, 2, 3",C3,68.2,4
A-D-GALPNAC," 3, 2, 3",C4,77.6,4
A-D-GALPNAC," 3, 2, 3",C5,73.0,4
A-D-GALPNAC," 3, 2, 3",C6,61.2,4
A-D-GALPNAC," 3, 2, 3",NAc,22.9,4
A-D-GALPNAC," 3, 2, 3",CO,175.6,4
